account_id,account_name,type,currency
5502,Account 5502,expense,MXN
5503,Account 5503,equity,CAD
5504,Account 5504,asset,CHF
5505,Account 5505,asset,AUD
5506,Account 5506,asset,BRL
5507,Account 5507,expense,CNY
5508,Account 5508,revenue,MXN
5509,Account 5509,liability,USD
5510,Account 5510,asset,AUD
5511,Account 5511,revenue,GBP
5512,Account 5512,expense,USD
5513,Account 5513,liability,USD
5514,Account 5514,revenue,BRL
5515,Account 5515,liability,CAD
5516,Account 5516,equity,JPY
5517,Account 5517,liability,GBP
5518,Account 5518,expense,BRL
5519,Account 5519,asset,JPY
5520,Account 5520,expense,CNY
5521,Account 5521,liability,USD
5522,Account 5522,liability,MXN
5523,Account 5523,asset,JPY
5524,Account 5524,equity,CHF
5525,Account 5525,expense,EUR
5526,Account 5526,equity,GBP
5527,Account 5527,equity,CNY
5528,Account 5528,equity,EUR
5529,Account 5529,asset,CNY
5530,Account 5530,liability,CAD
5531,Account 5531,liability,JPY
5532,Account 5532,equity,GBP
5533,Account 5533,equity,JPY
5534,Account 5534,liability,USD
5535,Account 5535,equity,CNY
5536,Account 5536,revenue,CHF
5537,Account 5537,expense,USD
5538,Account 5538,expense,USD
5539,Account 5539,revenue,MXN
5540,Account 5540,expense,JPY
5541,Account 5541,asset,CHF
5542,Account 5542,expense,AUD
5543,Account 5543,revenue,CHF
5544,Account 5544,asset,GBP
5545,Account 5545,asset,JPY
5546,Account 5546,expense,CHF
5547,Account 5547,expense,BRL
5548,Account 5548,asset,MXN
5549,Account 5549,liability,BRL
5550,Account 5550,asset,CNY
5551,Account 5551,asset,GBP
5552,Account 5552,expense,CAD
5553,Account 5553,liability,GBP
5554,Account 5554,liability,BRL
5555,Account 5555,revenue,CAD
5556,Account 5556,asset,USD
5557,Account 5557,expense,MXN
5558,Account 5558,asset,CNY
5559,Account 5559,revenue,JPY
5560,Account 5560,liability,CAD
5561,Account 5561,expense,GBP
5562,Account 5562,revenue,USD
5563,Account 5563,revenue,CHF
5564,Account 5564,liability,CAD
5565,Account 5565,equity,CNY
5566,Account 5566,expense,CAD
5567,Account 5567,expense,CNY
5568,Account 5568,asset,CAD
5569,Account 5569,asset,USD
5570,Account 5570,expense,BRL
5571,Account 5571,asset,EUR
5572,Account 5572,asset,AUD
5573,Account 5573,asset,JPY
5574,Account 5574,equity,MXN
5575,Account 5575,asset,CAD
5576,Account 5576,asset,CHF
5577,Account 5577,asset,JPY
5578,Account 5578,expense,MXN
5579,Account 5579,asset,CNY
5580,Account 5580,expense,GBP
5581,Account 5581,equity,CNY
5582,Account 5582,asset,AUD
5583,Account 5583,expense,AUD
5584,Account 5584,expense,CNY
5585,Account 5585,equity,CAD
5586,Account 5586,revenue,USD
5587,Account 5587,expense,CHF
5588,Account 5588,revenue,CNY
5589,Account 5589,liability,CAD
5590,Account 5590,asset,USD
5591,Account 5591,equity,CAD
5592,Account 5592,equity,GBP
5593,Account 5593,equity,EUR
5594,Account 5594,equity,JPY
5595,Account 5595,revenue,MXN
5596,Account 5596,expense,CNY
5597,Account 5597,expense,EUR
5598,Account 5598,liability,EUR
5599,Account 5599,asset,USD
5600,Account 5600,liability,JPY
5601,Account 5601,equity,MXN
5602,Account 5602,equity,BRL
5603,Account 5603,revenue,CNY
5604,Account 5604,equity,EUR
5605,Account 5605,liability,AUD
5606,Account 5606,revenue,CNY
5607,Account 5607,revenue,JPY
5608,Account 5608,revenue,USD
5609,Account 5609,equity,CNY
5610,Account 5610,liability,USD
5611,Account 5611,liability,CHF
5612,Account 5612,equity,USD
5613,Account 5613,expense,BRL
5614,Account 5614,liability,GBP
5615,Account 5615,liability,CAD
5616,Account 5616,revenue,GBP
5617,Account 5617,expense,AUD
5618,Account 5618,equity,BRL
5619,Account 5619,equity,CNY
5620,Account 5620,revenue,CNY
5621,Account 5621,revenue,MXN
5622,Account 5622,revenue,EUR
5623,Account 5623,asset,AUD
5624,Account 5624,asset,AUD
5625,Account 5625,liability,USD
5626,Account 5626,liability,GBP
5627,Account 5627,expense,CNY
5628,Account 5628,liability,GBP
5629,Account 5629,expense,BRL
5630,Account 5630,expense,GBP
5631,Account 5631,expense,EUR
5632,Account 5632,asset,BRL
5633,Account 5633,asset,CAD
5634,Account 5634,revenue,USD
5635,Account 5635,equity,CAD
5636,Account 5636,liability,JPY
5637,Account 5637,expense,GBP
5638,Account 5638,equity,BRL
5639,Account 5639,asset,USD
5640,Account 5640,liability,GBP
5641,Account 5641,revenue,EUR
5642,Account 5642,liability,JPY
5643,Account 5643,liability,BRL
5644,Account 5644,equity,GBP
5645,Account 5645,liability,GBP
5646,Account 5646,asset,EUR
5647,Account 5647,revenue,CAD
5648,Account 5648,asset,EUR
5649,Account 5649,expense,CAD
5650,Account 5650,revenue,GBP
5651,Account 5651,revenue,AUD
5652,Account 5652,liability,BRL
5653,Account 5653,revenue,EUR
5654,Account 5654,equity,CNY
5655,Account 5655,expense,CAD
5656,Account 5656,asset,EUR
5657,Account 5657,liability,GBP
5658,Account 5658,liability,CHF
5659,Account 5659,expense,BRL
5660,Account 5660,revenue,CNY
5661,Account 5661,expense,GBP
5662,Account 5662,asset,CNY
5663,Account 5663,equity,GBP
5664,Account 5664,equity,JPY
5665,Account 5665,liability,BRL
5666,Account 5666,liability,USD
5667,Account 5667,revenue,EUR
5668,Account 5668,equity,CNY
5669,Account 5669,expense,GBP
5670,Account 5670,asset,AUD
5671,Account 5671,equity,CAD
5672,Account 5672,liability,CHF
5673,Account 5673,expense,CHF
5674,Account 5674,revenue,AUD
5675,Account 5675,equity,AUD
5676,Account 5676,liability,BRL
5677,Account 5677,revenue,CHF
5678,Account 5678,expense,AUD
5679,Account 5679,expense,JPY
5680,Account 5680,equity,MXN
5681,Account 5681,equity,USD
5682,Account 5682,liability,GBP
5683,Account 5683,liability,AUD
5684,Account 5684,liability,MXN
5685,Account 5685,liability,JPY
5686,Account 5686,expense,MXN
5687,Account 5687,equity,EUR
5688,Account 5688,revenue,JPY
5689,Account 5689,equity,CAD
5690,Account 5690,liability,CAD
5691,Account 5691,revenue,AUD
5692,Account 5692,equity,BRL
5693,Account 5693,liability,CNY
5694,Account 5694,asset,AUD
5695,Account 5695,equity,CNY
5696,Account 5696,revenue,MXN
5697,Account 5697,expense,AUD
5698,Account 5698,expense,MXN
5699,Account 5699,revenue,AUD
5700,Account 5700,revenue,JPY
5701,Account 5701,expense,USD
5702,Account 5702,liability,AUD
5703,Account 5703,liability,JPY
5704,Account 5704,asset,BRL
5705,Account 5705,asset,JPY
5706,Account 5706,equity,CHF
5707,Account 5707,equity,CAD
5708,Account 5708,revenue,GBP
5709,Account 5709,asset,CAD
5710,Account 5710,asset,BRL
5711,Account 5711,asset,CHF
5712,Account 5712,liability,BRL
5713,Account 5713,liability,BRL
5714,Account 5714,revenue,JPY
5715,Account 5715,revenue,GBP
5716,Account 5716,equity,EUR
5717,Account 5717,equity,JPY
5718,Account 5718,asset,JPY
5719,Account 5719,revenue,BRL
5720,Account 5720,expense,MXN
5721,Account 5721,equity,USD
5722,Account 5722,expense,CHF
5723,Account 5723,liability,MXN
5724,Account 5724,liability,GBP
5725,Account 5725,liability,AUD
5726,Account 5726,liability,CHF
5727,Account 5727,equity,CHF
5728,Account 5728,expense,AUD
5729,Account 5729,revenue,CAD
5730,Account 5730,revenue,GBP
5731,Account 5731,expense,MXN
5732,Account 5732,liability,AUD
5733,Account 5733,expense,CHF
5734,Account 5734,asset,BRL
5735,Account 5735,liability,CNY
5736,Account 5736,liability,JPY
5737,Account 5737,asset,AUD
5738,Account 5738,revenue,BRL
5739,Account 5739,liability,MXN
5740,Account 5740,expense,MXN
5741,Account 5741,equity,JPY
5742,Account 5742,revenue,CNY
5743,Account 5743,asset,CNY
5744,Account 5744,asset,EUR
5745,Account 5745,liability,BRL
5746,Account 5746,equity,CNY
5747,Account 5747,equity,CNY
5748,Account 5748,expense,MXN
5749,Account 5749,liability,MXN
5750,Account 5750,asset,CHF
5751,Account 5751,expense,GBP
5752,Account 5752,expense,CAD
5753,Account 5753,revenue,CNY
5754,Account 5754,expense,JPY
5755,Account 5755,asset,EUR
5756,Account 5756,asset,CHF
5757,Account 5757,liability,USD
5758,Account 5758,equity,AUD
5759,Account 5759,asset,EUR
5760,Account 5760,liability,CAD
5761,Account 5761,expense,JPY
5762,Account 5762,liability,GBP
5763,Account 5763,revenue,CHF
5764,Account 5764,asset,AUD
5765,Account 5765,asset,BRL
5766,Account 5766,equity,USD
5767,Account 5767,liability,BRL
5768,Account 5768,expense,MXN
5769,Account 5769,liability,CAD
5770,Account 5770,liability,CHF
5771,Account 5771,expense,AUD
5772,Account 5772,asset,MXN
5773,Account 5773,liability,EUR
5774,Account 5774,liability,JPY
5775,Account 5775,expense,AUD
5776,Account 5776,liability,CNY
5777,Account 5777,equity,JPY
5778,Account 5778,equity,GBP
5779,Account 5779,equity,AUD
5780,Account 5780,revenue,GBP
5781,Account 5781,asset,EUR
5782,Account 5782,expense,CAD
5783,Account 5783,expense,CNY
5784,Account 5784,liability,CHF
5785,Account 5785,revenue,CNY
5786,Account 5786,expense,AUD
5787,Account 5787,expense,CNY
5788,Account 5788,asset,CAD
5789,Account 5789,revenue,AUD
5790,Account 5790,revenue,JPY
5791,Account 5791,expense,CNY
5792,Account 5792,liability,MXN
5793,Account 5793,liability,EUR
5794,Account 5794,equity,MXN
5795,Account 5795,expense,MXN
5796,Account 5796,liability,CNY
5797,Account 5797,asset,MXN
5798,Account 5798,asset,GBP
5799,Account 5799,liability,JPY
5800,Account 5800,equity,JPY
5801,Account 5801,asset,GBP
5802,Account 5802,expense,MXN
5803,Account 5803,equity,CAD
5804,Account 5804,revenue,CAD
5805,Account 5805,asset,CHF
5806,Account 5806,revenue,MXN
5807,Account 5807,expense,EUR
5808,Account 5808,revenue,GBP
5809,Account 5809,equity,USD
5810,Account 5810,expense,USD
5811,Account 5811,asset,AUD
5812,Account 5812,expense,BRL
5813,Account 5813,expense,GBP
5814,Account 5814,expense,USD
5815,Account 5815,asset,JPY
5816,Account 5816,asset,EUR
5817,Account 5817,revenue,AUD
5818,Account 5818,expense,AUD
5819,Account 5819,asset,CAD
5820,Account 5820,equity,GBP
5821,Account 5821,expense,EUR
5822,Account 5822,expense,JPY
5823,Account 5823,liability,EUR
5824,Account 5824,asset,CNY
5825,Account 5825,asset,EUR
5826,Account 5826,revenue,CAD
5827,Account 5827,equity,MXN
5828,Account 5828,liability,CAD
5829,Account 5829,asset,JPY
5830,Account 5830,liability,AUD
5831,Account 5831,revenue,EUR
5832,Account 5832,liability,USD
5833,Account 5833,equity,GBP
5834,Account 5834,expense,USD
5835,Account 5835,equity,CAD
5836,Account 5836,expense,JPY
5837,Account 5837,expense,USD
5838,Account 5838,equity,USD
5839,Account 5839,asset,MXN
5840,Account 5840,liability,GBP
5841,Account 5841,revenue,GBP
5842,Account 5842,liability,CAD
5843,Account 5843,asset,MXN
5844,Account 5844,asset,USD
5845,Account 5845,revenue,GBP
5846,Account 5846,asset,GBP
5847,Account 5847,asset,EUR
5848,Account 5848,liability,USD
5849,Account 5849,expense,CHF
5850,Account 5850,asset,BRL
5851,Account 5851,revenue,CHF
5852,Account 5852,liability,CNY
5853,Account 5853,liability,CHF
5854,Account 5854,expense,MXN
5855,Account 5855,asset,GBP
5856,Account 5856,liability,CAD
5857,Account 5857,revenue,BRL
5858,Account 5858,liability,USD
5859,Account 5859,expense,BRL
5860,Account 5860,asset,MXN
5861,Account 5861,liability,AUD
5862,Account 5862,liability,CAD
5863,Account 5863,revenue,CNY
5864,Account 5864,revenue,USD
5865,Account 5865,asset,GBP
5866,Account 5866,expense,JPY
5867,Account 5867,equity,AUD
5868,Account 5868,asset,CHF
5869,Account 5869,equity,EUR
5870,Account 5870,revenue,CAD
5871,Account 5871,equity,BRL
5872,Account 5872,expense,EUR
5873,Account 5873,revenue,EUR
5874,Account 5874,revenue,AUD
5875,Account 5875,asset,BRL
5876,Account 5876,asset,CNY
5877,Account 5877,equity,AUD
5878,Account 5878,expense,CHF
5879,Account 5879,liability,CHF
5880,Account 5880,equity,USD
5881,Account 5881,liability,USD
5882,Account 5882,equity,CAD
5883,Account 5883,revenue,GBP
5884,Account 5884,expense,GBP
5885,Account 5885,equity,CAD
5886,Account 5886,asset,EUR
5887,Account 5887,revenue,AUD
5888,Account 5888,revenue,GBP
5889,Account 5889,liability,MXN
5890,Account 5890,liability,USD
5891,Account 5891,liability,CNY
5892,Account 5892,expense,BRL
5893,Account 5893,liability,JPY
5894,Account 5894,revenue,USD
5895,Account 5895,equity,MXN
5896,Account 5896,revenue,USD
5897,Account 5897,liability,BRL
5898,Account 5898,revenue,GBP
5899,Account 5899,liability,CHF
5900,Account 5900,asset,GBP
5901,Account 5901,liability,CNY
5902,Account 5902,expense,CHF
5903,Account 5903,revenue,EUR
5904,Account 5904,expense,USD
5905,Account 5905,asset,AUD
5906,Account 5906,asset,GBP
5907,Account 5907,asset,EUR
5908,Account 5908,liability,EUR
5909,Account 5909,asset,EUR
5910,Account 5910,equity,CHF
5911,Account 5911,liability,GBP
5912,Account 5912,equity,CAD
5913,Account 5913,expense,AUD
5914,Account 5914,revenue,EUR
5915,Account 5915,liability,GBP
5916,Account 5916,expense,EUR
5917,Account 5917,equity,GBP
5918,Account 5918,revenue,JPY
5919,Account 5919,equity,AUD
5920,Account 5920,liability,JPY
5921,Account 5921,expense,CAD
5922,Account 5922,revenue,MXN
5923,Account 5923,expense,EUR
5924,Account 5924,expense,AUD
5925,Account 5925,expense,CHF
5926,Account 5926,equity,MXN
5927,Account 5927,liability,AUD
5928,Account 5928,asset,MXN
5929,Account 5929,expense,CAD
5930,Account 5930,revenue,CNY
5931,Account 5931,equity,EUR
5932,Account 5932,equity,EUR
5933,Account 5933,revenue,MXN
5934,Account 5934,expense,JPY
5935,Account 5935,expense,JPY
5936,Account 5936,expense,
5937,Account 5937,equity,AUD
5938,Account 5938,asset,BRL
5939,Account 5939,liability,AUD
5940,Account 5940,liability,EUR
5941,Account 5941,liability,USD
5942,Account 5942,asset,CHF
5943,Account 5943,revenue,AUD
5944,Account 5944,expense,MXN
5945,Account 5945,expense,BRL
5946,Account 5946,expense,AUD
5947,Account 5947,revenue,CNY
5948,Account 5948,asset,MXN
5949,Account 5949,asset,CAD
5950,Account 5950,expense,CNY
5951,Account 5951,liability,GBP
5952,Account 5952,expense,JPY
5953,Account 5953,revenue,CHF
5954,Account 5954,expense,BRL
5955,Account 5955,asset,MXN
5956,Account 5956,expense,GBP
5957,Account 5957,liability,AUD
5958,Account 5958,asset,BRL
5959,Account 5959,asset,EUR
5960,Account 5960,revenue,CNY
5961,Account 5961,expense,EUR
5962,Account 5962,revenue,GBP
5963,Account 5963,equity,CNY
5964,Account 5964,liability,USD
5965,Account 5965,asset,CAD
5966,Account 5966,expense,MXN
5967,Account 5967,equity,CAD
5968,Account 5968,equity,GBP
5969,Account 5969,expense,EUR
5970,Account 5970,expense,JPY
5971,Account 5971,revenue,CHF
5972,Account 5972,equity,MXN
5973,Account 5973,equity,JPY
5974,Account 5974,expense,CAD
5975,Account 5975,asset,CNY
5976,Account 5976,revenue,EUR
5977,Account 5977,revenue,GBP
5978,Account 5978,expense,JPY
5979,Account 5979,asset,EUR
5980,Account 5980,expense,USD
5981,Account 5981,asset,CAD
5982,Account 5982,expense,CHF
5983,Account 5983,expense,JPY
5984,Account 5984,expense,EUR
5985,Account 5985,liability,BRL
5986,Account 5986,liability,EUR
5987,Account 5987,liability,AUD
5988,Account 5988,liability,CHF
5989,Account 5989,asset,AUD
5990,Account 5990,equity,GBP
5991,Account 5991,liability,GBP
5992,Account 5992,asset,EUR
5993,Account 5993,liability,JPY
5994,Account 5994,expense,AUD
5995,Account 5995,equity,CAD
5996,Account 5996,liability,CAD
5997,Account 5997,revenue,CAD
5998,Account 5998,expense,CAD
5999,Account 5999,revenue,CAD
1042,Account 6000,revenue,USD
6001,Account 6001,equity,GBP
6002,Account 6002,expense,AUD
6003,Account 6003,asset,USD
6004,Account 6004,asset,JPY
6005,Account 6005,asset,CNY
6006,Account 6006,asset,CAD
6007,Account 6007,liability,CHF
6008,Account 6008,asset,MXN
6009,Account 6009,equity,CHF
6010,Account 6010,revenue,AUD
6011,Account 6011,expense,BRL
6012,Account 6012,equity,MXN
6013,Account 6013,revenue,BRL
6014,Account 6014,revenue,BRL
6015,Account 6015,liability,BRL
6016,Account 6016,expense,MXN
6017,Account 6017,equity,USD
6018,Account 6018,revenue,BRL
6019,Account 6019,asset,USD
6020,Account 6020,expense,MXN
6021,Account 6021,liability,USD
6022,Account 6022,equity,CAD
6023,Account 6023,equity,JPY
6024,Account 6024,liability,BRL
6025,Account 6025,expense,CNY
6026,Account 6026,expense,CHF
6027,Account 6027,expense,GBP
6028,Account 6028,asset,BRL
6029,Account 6029,asset,BRL
6030,Account 6030,asset,BRL
6031,Account 6031,expense,GBP
6032,Account 6032,equity,AUD
6033,Account 6033,expense,CNY
6034,Account 6034,asset,BRL
6035,Account 6035,expense,AUD
6036,Account 6036,asset,MXN
6037,Account 6037,revenue,CNY
6038,Account 6038,liability,EUR
6039,Account 6039,equity,CNY
6040,Account 6040,equity,USD
6041,Account 6041,liability,AUD
6042,Account 6042,asset,JPY
6043,Account 6043,equity,AUD
6044,Account 6044,liability,AUD
6045,Account 6045,asset,AUD
6046,Account 6046,equity,GBP
6047,Account 6047,liability,GBP
6048,Account 6048,liability,CAD
6049,Account 6049,asset,MXN
6050,Account 6050,asset,EUR
6051,Account 6051,revenue,MXN
6052,Account 6052,revenue,GBP
6053,Account 6053,revenue,AUD
6054,  Account 6054  ,asset,EUR
6055,Account 6055,equity,AUD
6056,Account 6056,asset,BRL
6057,Account 6057,liability,CNY
6058,Account 6058,equity,CAD
6059,Account 6059,revenue,MXN
6060,Account 6060,expense,CHF
6061,Account 6061,expense,GBP
6062,Account 6062,liability,JPY
6063,Account 6063,asset,JPY
6064,Account 6064,asset,CAD
6065,Account 6065,asset,BRL
6066,Account 6066,equity,GBP
6067,Account 6067,asset,CNY
6068,Account 6068,revenue,EUR
6069,Account 6069,revenue,MXN
6070,Account 6070,equity,USD
6071,Account 6071,revenue,USD
6072,Account 6072,equity,CHF
6073,Account 6073,liability,MXN
6074,Account 6074,expense,BRL
6075,Account 6075,revenue,EUR
6076,Account 6076,equity,CNY
6077,Account 6077,equity,GBP
6078,Account 6078,asset,MXN
6079,Account 6079,asset,CHF
6080,Account 6080,expense,BRL
6081,Account 6081,liability,JPY
6082,Account 6082,liability,AUD
6083,Account 6083,expense,EUR
6084,Account 6084,equity,JPY
6085,Account 6085,liability,USD
6086,Account 6086,equity,BRL
6087,Account 6087,revenue,CHF
6088,Account 6088,asset,JPY
6089,Account 6089,equity,AUD
6090,Account 6090,liability,AUD
6091,Account 6091,revenue,MXN
6092,Account 6092,asset,BRL
6093,Account 6093,liability,GBP
6094,Account 6094,liability,USD
6095,Account 6095,liability,AUD
6096,Account 6096,expense,JPY
6097,Account 6097,liability,USD
6098,Account 6098,equity,MXN
6099,Account 6099,revenue,MXN
6100,Account 6100,expense,BRL
6101,Account 6101,expense,MXN
6102,Account 6102,asset,CHF
6103,Account 6103,revenue,JPY
6104,Account 6104,liability,CHF
6105,Account 6105,expense,CAD
6106,Account 6106,liability,BRL
6107,Account 6107,equity,USD
6108,Account 6108,revenue,AUD
6109,Account 6109,liability,CNY
6110,Account 6110,liability,AUD
6111,Account 6111,expense,JPY
6112,Account 6112,liability,GBP
6113,Account 6113,liability,GBP
6114,Account 6114,asset,BRL
6115,Account 6115,equity,CAD
6116,Account 6116,liability,MXN
6117,Account 6117,expense,EUR
6118,Account 6118,asset,CAD
6119,Account 6119,revenue,AUD
6120,Account 6120,liability,USD
6121,Account 6121,asset,CHF
6122,Account 6122,revenue,CNY
6123,Account 6123,expense,EUR
6124,Account 6124,expense,GBP
6125,Account 6125,asset,CAD
6126,Account 6126,liability,MXN
6127,Account 6127,expense,JPY
6128,Account 6128,equity,EUR
6129,Account 6129,expense,CAD
6130,Account 6130,expense,MXN
6131,Account 6131,revenue,AUD
6132,Account 6132,revenue,USD
6133,Account 6133,asset,CAD
6134,Account 6134,asset,CAD
6135,Account 6135,expense,CHF
6136,Account 6136,liability,USD
6137,Account 6137,equity,CNY
6138,Account 6138,equity,AUD
6139,Account 6139,revenue,CAD
6140,Account 6140,equity,EUR
6141,Account 6141,expense,AUD
6142,Account 6142,expense,JPY
6143,Account 6143,equity,EUR
6144,Account 6144,asset,BRL
6145,Account 6145,asset,CHF
6146,Account 6146,liability,MXN
6147,Account 6147,asset,MXN
6148,Account 6148,equity,CHF
6149,Account 6149,equity,AUD
6150,Account 6150,asset,CHF
6151,Account 6151,equity,CHF
6152,Account 6152,asset,GBP
6153,Account 6153,asset,EUR
6154,Account 6154,equity,EUR
6155,Account 6155,asset,CHF
6156,Account 6156,expense,BRL
6157,Account 6157,asset,USD
6158,Account 6158,liability,CNY
6159,Account 6159,liability,EUR
6160,Account 6160,asset,CHF
6161,Account 6161,revenue,USD
6162,Account 6162,asset,CAD
6163,Account 6163,equity,JPY
6164,Account 6164,revenue,CHF
6165,Account 6165,liability,MXN
6166,Account 6166,asset,GBP
6167,Account 6167,revenue,USD
6168,Account 6168,equity,JPY
6169,Account 6169,equity,AUD
6170,Account 6170,liability,CNY
6171,Account 6171,expense,BRL
6172,Account 6172,equity,BRL
6173,Account 6173,equity,CHF
6174,Account 6174,equity,GBP
6175,Account 6175,asset,USD
6176,Account 6176,liability,USD
6177,Account 6177,liability,EUR
6178,Account 6178,revenue,GBP
6179,Account 6179,liability,CNY
6180,Account 6180,equity,GBP
6181,Account 6181,equity,BRL
6182,Account 6182,revenue,EUR
6183,Account 6183,equity,MXN
6184,Account 6184,asset,CHF
6185,Account 6185,revenue,JPY
6186,Account 6186,expense,EUR
6187,Account 6187,expense,AUD
6188,Account 6188,asset,JPY
6189,Account 6189,expense,EUR
6190,Account 6190,equity,GBP
6191,Account 6191,asset,JPY
6192,Account 6192,liability,BRL
6193,Account 6193,equity,CHF
6194,Account 6194,equity,EUR
6195,Account 6195,expense,EUR
6196,Account 6196,revenue,MXN
6197,Account 6197,expense,USD
6198,Account 6198,equity,GBP
6199,Account 6199,asset,JPY
6200,Account 6200,asset,CHF
6201,Account 6201,asset,CHF
6202,Account 6202,expense,CAD
6203,Account 6203,revenue,CAD
6204,Account 6204,revenue,BRL
6205,Account 6205,revenue,EUR
6206,Account 6206,liability,JPY
6207,Account 6207,asset,CAD
6208,Account 6208,expense,GBP
6209,Account 6209,expense,CAD
6210,Account 6210,asset,EUR
6211,Account 6211,equity,JPY
6212,Account 6212,equity,AUD
6213,Account 6213,asset,CHF
6214,Account 6214,revenue,CNY
6215,Account 6215,revenue,CHF
6216,Account 6216 – São_Paulo,revenue,CNY
6217,Account 6217,asset,USD
6218,Account 6218,liability,BRL
6219,Account 6219,expense,EUR
6220,Account 6220,revenue,CHF
6221,Account 6221,equity,CNY
6222,Account 6222,expense,AUD
6223,Account 6223,equity,EUR
6224,Account 6224,revenue,USD
6225,Account 6225,equity,EUR
6226,Account 6226,liability,EUR
6227,Account 6227,expense,CNY
6228,Account 6228,revenue,USD
6229,Account 6229,revenue,GBP
6230,Account 6230,equity,MXN
6231,Account 6231,expense,EUR
6232,Account 6232,expense,BRL
6233,Account 6233,expense,CHF
6234,Account 6234,revenue,JPY
6235,Account 6235,expense,CHF
6236,Account 6236,liability,JPY
6237,Account 6237,asset,JPY
6238,Account 6238,expense,BRL
6239,Account 6239,asset,CAD
6240,Account 6240,asset,GBP
6241,Account 6241,asset,EUR
6242,Account 6242,equity,USD
6243,Account 6243,asset,JPY
6244,Account 6244,equity,AUD
6245,Account 6245,asset,MXN
6246,Account 6246,equity,EUR
6247,Account 6247,expense,AUD
6248,Account 6248,equity,CHF
6249,Account 6249,asset,MXN
6250,Account 6250,asset,CNY
6251,Account 6251,liability,USD
6252,Account 6252,expense,CHF
6253,Account 6253,revenue,GBP
6254,Account 6254,equity,CNY
6255,Account 6255,asset,CNY
6256,Account 6256,expense,EUR
6257,Account 6257,equity,GBP
6258,Account 6258,liability,CAD
6259,Account 6259,revenue,EUR
6260,Account 6260,equity,BRL
6261,Account 6261,asset,MXN
6262,Account 6262,expense,MXN
6263,Account 6263,liability,BRL
6264,Account 6264,asset,BRL
6265,Account 6265,liability,CHF
6266,Account 6266,asset,JPY
6267,Account 6267,revenue,AUD
6268,Account 6268,revenue,JPY
6269,Account 6269,liability,USD
6270,Account 6270,equity,MXN
6271,Account 6271,liability,JPY
6272,Account 6272,equity,USD
6273,Account 6273,expense,CNY
6274,Account 6274,expense,USD
6275,Account 6275,revenue,USD
6276,Account 6276,equity,AUD
6277,Account 6277,revenue,JPY
6278,Account 6278,revenue,CAD
6279,Account 6279,asset,BRL
6280,Account 6280,liability,MXN
6281,Account 6281,revenue,USD
6282,Account 6282,asset,MXN
6283,Account 6283,expense,GBP
6284,Account 6284,asset,CHF
6285,Account 6285,equity,EUR
6286,Account 6286,expense,CAD
6287,Account 6287,expense,USD
6288,Account 6288,liability,JPY
6289,Account 6289,liability,AUD
6290,Account 6290,expense,BRL
6291,Account 6291,revenue,BRL
6292,Account 6292,expense,EUR
6293,Account 6293,equity,JPY
6294,Account 6294,asset,AUD
6295,Account 6295,expense,EUR
6296,Account 6296,liability,BRL
6297,Account 6297,expense,USD
6298,Account 6298,revenue,GBP
6299,Account 6299,asset,GBP
6300,Account 6300,revenue,USD
6301,Account 6301,liability,MXN
6302,Account 6302,expense,BRL
6303,Account 6303,asset,EUR
6304,Account 6304,liability,AUD
6305,Account 6305,revenue,CAD
6306,Account 6306,expense,AUD
6307,Account 6307,equity,AUD
6308,Account 6308,liability,BRL
6309,Account 6309,expense,CHF
6310,Account 6310,expense,EUR
6311,Account 6311,asset,CAD
6312,Account 6312,asset,EUR
6313,Account 6313,liability,BRL
6314,Account 6314,equity,USD
6315,Account 6315,liability,USD
6316,Account 6316,revenue,MXN
6317,Account 6317,equity,USD
6318,Account 6318,expense,AUD
6319,Account 6319,revenue,JPY
6320,Account 6320,expense,CAD
6321,Account 6321,expense,GBP
6322,Account 6322,equity,EUR
6323,Account 6323,equity,EUR
6324,Account 6324,liability,JPY
6325,Account 6325,asset,JPY
6326,Account 6326,liability,MXN
6327,Account 6327,liability,AUD
6328,Account 6328,asset,CHF
6329,Account 6329,equity,EUR
6330,Account 6330,liability,CNY
6331,Account 6331,liability,GBP
6332,Account 6332,asset,EUR
6333,Account 6333,expense,USD
6334,Account 6334,revenue,GBP
6335,Account 6335,liability,MXN
6336,Account 6336,asset,CNY
6337,Account 6337,liability,CAD
6338,Account 6338,asset,MXN
6339,Account 6339,expense,CHF
6340,Account 6340,revenue,GBP
6341,Account 6341,liability,BRL
6342,Account 6342,expense,AUD
6343,Account 6343,asset,CHF
6344,Account 6344,expense,USD
6345,Account 6345,revenue,CAD
6346,Account 6346,revenue,BRL
6347,Account 6347,revenue,BRL
6348,Account 6348,expense,GBP
6349,Account 6349,revenue,USD
6350,Account 6350,liability,USD
6351,Account 6351,asset,USD
6352,Account 6352,revenue,GBP
6353,Account 6353,revenue,AUD
6354,Account 6354,revenue,CNY
6355,Account 6355,asset,MXN
6356,Account 6356,liability,JPY
6357,Account 6357,expense,BRL
6358,Account 6358,revenue,JPY
6359,Account 6359,asset,CAD
6360,Account 6360,asset,CHF
6361,Account 6361,liability,BRL
6362,Account 6362,revenue,BRL
6363,Account 6363,equity,CHF
6364,Account 6364,equity,BRL
6365,Account 6365,liability,JPY
6366,Account 6366,liability,CNY
6367,Account 6367,expense,CAD
6368,Account 6368,asset,EUR
6369,Account 6369,equity,CAD
6370,Account 6370,asset,CNY
